Get�tigt am Datum;Betrag;Quelle;Zahlungsweise;Projekt;Kontakt-ID;Vorname;Nachname;Unternehmen;M�chte Brief-Mailing;M�chte E-Mail-Newsletter;Keine E-Mails senden;Keine Briefe senden;Keine Anrufe;Geburtsdatum;Kontakt-Tags;Person erstellt am;PLZ;Stadt;Land;E-Mail-Adresse;Telefon;01-Anrede Couvert;02-Anredeform
07.04.2021;48,50;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;f5ce6b72a3818d25bba1fdad1ce520fb7d752fe5de4819af592a4e40b96fadf1;Jaqueline;Leunberger;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5644;Auw;;jaqueline.leunberger@yahoo.com;+41 34 433 02 07;Herr und Frau;Du2
06.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;eb370b8d6be2268cd4d599959c683367b51783c9231fad5b7d0200068a720e30;Priscilla;Walder;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;8712;St�fa;;priscilla.walder@gmail.com;032 897 67 78;Familie;Du2
06.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;cef1eb908608745be47469658a2654ebb50c41622a5916e7e35c1d34c9b554c0;Monika;Schmidt;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;13.05.2020;56566;Neuweid;Deutschland;monika.schmidt@yahoo.com;043 034 41 23;Herr;Sie
06.04.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;7c832c80536a973e0597223f0f244ed356f68d68d48daa300e0939bf6d401edf;Merlin;Baumann;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25;13.05.2020;5712;Beinwil am See;;merlin.baumann@yahoo.com;+41 52 345 62 58;Frau;Du1
06.04.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;316b9507c66f12a48ce7c778671f3db7e116fa093efd6032f560ba4d66289935;Emir;Senn;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;emir.senn@gmail.com;;Herr und Frau;Du2
06.04.2021;350,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;78d37f78dc4d97b9e3c318183e9a41ede1d7266f891e4e54a69d5fea0596daea;David;Egli;;Ja;Ja;Nein;Nein;Nein;;Timoun;13.05.2020;8330;Pf�ffikon;;david.egli@gmail.com;+41 44 860 23 82;Familie;Du2
06.04.2021;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;35e0f92d0c88949eedd62713680859a46c138560d4bef3481d166cb7cb3cd489;Roy;Hunziker;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen;13.05.2020;8964;Rudolfstetten;;;032 786 10 01;Frau;Du1
06.04.2021;700,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;3b61391dec8b965ca447f2f855b9427ce290c95a211ac3134953af6d5d442472;Gian-Luca;Sch�rer;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8304;Wallisellen;;gianluca.schrer@hotmail.com;026 019 33 96;Familie;Sie
06.04.2021;750,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;6b53ffb207a82fb0f73b4a841daa5cd3c5aa204ae31235a48d044d02e6ffc47d;Rosmarie;Egger;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;6317;Oberwil b. Zug;;;;Frau;Sie
06.04.2021;500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;7c27c9c569a161d9b487ba99e6665d119df7e10b6b6402fd425cc07d45c2f071;Nicola;Ammann;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6033;Buchrain;;nicola.ammann@hotmail.com;;Herr;Du1
06.04.2021;54,45;Mailing;Bank�berweisung Vereinskonto;Allgemein;98933bafcf195138b45560b4a8d83078f2e466c2045271fdfc57b43fed8e979b;Jules;Schumacher;;Nein;Nein;Ja;Ja;Ja;;Euro, Ausland, Dauerspender;13.05.2020;27318;Hoya/Weser;Deutschland;;043 428 11 25;Frau;Du1
06.04.2021;108,71;Mailing;Bank�berweisung Vereinskonto;Allgemein;debaa755565adc0d5b6c660aef4206ecd812ec24a20dd68b68c3c1da02753d66;Mirco;Bernasconi;;Nein;Nein;Ja;Ja;Ja;;Euro, Ausland, Dauerspender;13.05.2020;54538;Kinheim;Deutschland;;+41 26 362 94 93;Frau;Sie
06.04.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;acd693a582fb438cc54412e1ddcfc107038fa1baf423a3a62e531ea21c6171f7;Kay;Merz;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Sins;;;062 862 19 59;Herr;Du1
06.04.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;f9449397839a06309ed67dae9ca3802af4944da93f7d298820d9af01bf542704;Lilian;Meili;;Nein;Nein;Ja;Ja;Ja;;keine Verdankungen;13.05.2020;2504;Biel/Bienne;;lilian.meili@gmail.com;061 661 90 84;Herr und Frau;Du2
06.04.2021;239,20;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;8f022189bccfa07bf48f232d8a5b17ccfe111f6ed78bafd5b3b0198063ef5d79;Rainer;Grob;;Ja;Ja;Nein;Nein;Nein;;Euro, Timoun, Ausland;13.05.2020;1260;Nyon;;rainer.grob@gmail.com;056 793 34 15;Familie;Sie
06.04.2021;4,36;Mailing;Bank�berweisung Patenschaften;Allgemein;cef1eb908608745be47469658a2654ebb50c41622a5916e7e35c1d34c9b554c0;Monika;Schmidt;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;13.05.2020;56566;Neuweid;Deutschland;monika.schmidt@yahoo.com;043 034 41 23;Herr;Sie
01.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;73af15f709558c1e131eac76f00521fd07aac6bcdec19d343707ea8513c6c779;Volker;Seiler;;Ja;Ja;Nein;Nein;Nein;;Pate, Dauerspender;13.05.2020;5628;Birri;;volker.seiler@yahoo.com;+41 91 897 05 62;Familie;Du2
01.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;17eba4d23c7261453e459c32962e760ba19ab28eb15c8f0fb3b6da6858ab05e2;Gerold;Friedli;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6318;Walchwil;;gerold.friedli@gmail.com;+41 31 058 91 39;Herr und Frau;Du2
01.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c06d77aa47278fe61f2486a3151877ed6400a994133d0e295c128337e4bd218f;Frederik;Bucher;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6652;Tegna;;;043 673 99 29;Frau;Du1
01.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;3cd5df2d9fb071ebcb2df38635d771c864ab64c4b3eb10d18a811432d2cbd6be;Hartmut;H�fliger;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Dauerspender;13.05.2020;6312;Steinhausen;;hartmut.hfliger@hotmail.com;071 293 20 67;Frau;Du1
01.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;cd59c18be2abb8060c697dd80f9eda45ae02873b78feb29bde55a042988a2a76;Patr�cia;Gloor;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8405;Winterthur;;patrcia.gloor@hotmail.com;;Frau;Du1
01.04.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;639517e5d548fd9f9fb6d8d14279df86f9e1cbf66a9f15bd77c8b192c85e3c65;Gaia;Gloor;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5703;Seon;;gaia.gloor@hotmail.com;022 655 56 95;Frau;Du1
01.04.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;2255d3fe3aca94a4ec6a997840acd18f7dac098079f435c693d1e7e47551c117;Mariette;Sidler;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6300;Zug;;;+41 91 637 63 25;Herr;Du1
01.04.2021;1500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;0791b27828f8043393a580749d2eecd0340b89e8a23946531ef8ce900257a3fb;Leana;Meier;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;6332;Hagendorn;;leana.meier@hotmail.com;;Familie;Du2
01.04.2021;20,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;caac0523a3a491e3a949841eda2fdeae50f17661d1a319044f12f973b4d56eb8;Said;K�ng;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;6004;Luzern;;;;Frau;Du1
01.04.2021;100,00;Andere;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;1ad3d7a8a93708bf263ae81c4f5c3a00ad24490d234b635a725bf1117943bbc5;Mirsad;Braun;;Ja;Ja;Nein;Nein;Nein;;Weihnachtskarte, Pate;13.05.2020;5644;Auw;;mirsad.braun@hotmail.com;+41 21 671 68 45;Herr und Frau;Du2
01.04.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;55a059c2245a0ebcead43fb4707e393737c6f0b9af88eea6a3201d8c4038afba;Loredana;Hafner;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8932;Mettmenstetten;;loredana.hafner@hotmail.com;061 164 85 36;Familie;Du2
01.04.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;c60c4aa57b9972779f5dfd60ce1bd3f1c4e519ddd28d8a2ce2dc7eba0ce19ea1;Antonio;Eugster;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5644;Auw;;;;Herr und Frau;Du2
31.03.2021;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;57ff651f427cb27bfe7b60c4b594bf74d05eced95c46ec478cc44305eb4d99ed;Ursina;Imhof;;Nein;Nein;Ja;Ja;Nein;;Einzelperson, keine Verdankungen;13.05.2020;5620;Bremgarten;;ursina.imhof@hotmail.com;;Frau;Du1
31.03.2021;20,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;7410c801f043e1c1cdcbc2ab09a57a47b63409426723fdff0ade47b94faf426d;Hermann;Lustenberger;;Nein;Ja;Nein;Ja;Nein;;keine Verdankungen;13.05.2020;8570;Weinfelden;;hermann.lustenberger@hotmail.com;+41 62 540 18 01;Frau;Du2
31.03.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;bd4fc554c29ae28065460ad06378b2d185dc95f912e97cc21b46b5fcd3d0085c;Elena;Huber;;Nein;Ja;Nein;Ja;Nein;;;13.05.2020;5646;Abtwil;;;;Herr und Frau;Du2
31.03.2021;500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;344e5b4956c0b7d0109aa5eaea2683c5f8dcc56fdae827fbdc54fec12c8c7607;Mathilda;B�ttig;;Ja;Ja;Nein;Nein;Nein;1974;keine Verdankungen, Dauerspender;13.05.2020;8932;Mettmenstetten;;mathilda.bttig@yahoo.com;091 682 19 57;Familie;Du2
31.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;9dc15a5143895c935e36c23c5e11da9e0378a47254185396fd09ae645055dd67;Matti;Ziegler;;Ja;Ja;Nein;Nein;Nein;;Gesch�ft Mitarbeiter;13.05.2020;5644;Auw;;matti.ziegler@yahoo.com;;Herr und Frau;Du2
31.03.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;ef5cef48ffca8ca304b51ff7b2c0deb8905c7a54d39fe17490dc118a6b3f3b66;Louis;Zbinden;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate, Dauerspender;13.05.2020;8912;Obfelden;;louis.zbinden@gmail.com;+41 43 465 42 25;Familie;Du2
31.03.2021;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;89ab1cbfb1bd167fc81d727ab4c19360342c08bbe6b6d5c5f38b73590ab5c99a;Marietta;W�thrich;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;8732;Neuhaus;;marietta.wthrich@hotmail.com;;Herr und Frau;Du2
31.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;166fa5fbcfaf00e83fc69a7b71674ef8afa4946bcb2cefdf5d054e42a32175a2;Blanka;Marti;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8907;Wettswil;;blanka.marti@gmail.com;+41 33 400 95 01;Familie;Du2
31.03.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;793f0036b2d905c2f1c3b4d304bc63d7bb9a585b7476d6e83f7b9728686324e0;Fatmir;Keller;;Ja;Ja;Nein;Nein;Nein;;Timoun;13.05.2020;3360;Herzogenbuchsee;;fatmir.keller@hotmail.com;034 040 30 20;Herr und Frau;Du2
31.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;32a1a8b86d1f28cfd869f73343dc003721b7732dab4b3470d111a8ecfe18354b;Maja;Graf;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5643;Sins;;;+41 34 291 87 73;Herr;Sie
31.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;8a679bf61576c5ccbcea0eaa037a54119febcef04431c29334b2b707149e854a;Renato;Hofstetter;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Sins;;renato.hofstetter@yahoo.com;062 661 35 35;Familie;Du2
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;74210e1aa80457b560c33d53f686bc2088db2dc675db2f281395d9e5dc095ea1;Ljubisa;M�der;;Ja;Ja;Nein;Nein;Nein;;;06.01.2021;5742;K�lliken;;ljubisa.mder@hotmail.com;+41 61 863 99 18;Frau;Sie
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;a1ab3979e1e79a01465315bb516c1b3f67903bc0c7fa7fdf2044d1229040869f;Emilie;Stalder;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5626;Hermetschwil-Staffeln;;emilie.stalder@gmail.com;+41 24 602 14 25;Herr und Frau;Du2
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;6d8666dce9c0214b416a8241a2fa5e5ed87957138d418bb2eaf83d52577f0192;Hamza;K�ser;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5628;Aristau;;hamza.kser@hotmail.com;+41 52 591 07 01;Frau;Du1
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;94eee4fd8e2a2324432da92f3a4be9ed5e7e66e09f6236efb8b4f7387b7d383f;Jannik;Meister;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6036;Dierikon;;;+41 56 838 60 96;Frau;Du1
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;4af6b9fd1ff8eeb704683ea274a3be2d1e53216325b00eb1e4165469da48f066;Csaba;Fuchs;;Ja;Ja;Nein;Nein;Nein;1980;Pate;13.05.2020;6280;Hochdorf;;csaba.fuchs@hotmail.com;+41 24 876 06 50;Familie;Du2
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;08156aec6e9f68663f58ece057d8a508650239ac6756e2594be61f3ebce64516;Kerstin;Hofer;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen, VM WK, Weihnachtskarte, Pate;13.05.2020;5643;Sins;;kerstin.hofer@hotmail.com;031 073 83 74;Familie;Du2
31.03.2021;100,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;2232b4c38f8e6abbcf87e7d1cf384b88ec90d89ffe7a3167bc77524382f52206;Boris;Lehmann;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Weihnachtskarte, Pate;13.05.2020;8932;Mettmenstetten;;boris.lehmann@hotmail.com;;Herr und Frau;Du2
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;328684310628678ea42e8350c80e4091cd1bb4fa28bfd1ec482fc9d84710c51e;Elsbeth;Gloor;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;1004;Lausanne;;elsbeth.gloor@hotmail.com;+41 43 994 68 85;Herr und Frau;Sie
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;74c6a0aa0a010846b49e8f42c4742f1cc78dd2e2e517b68a6918d99c69c5211f;Jasmin;Iten;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Vereinsmitglieder;13.05.2020;5644;Auw;;jasmin.iten@gmail.com;043 879 85 67;Frau;Du1
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;94eee4fd8e2a2324432da92f3a4be9ed5e7e66e09f6236efb8b4f7387b7d383f;Jannik;Meister;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6036;Dierikon;;;+41 56 838 60 96;Frau;Du1
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;74c6a0aa0a010846b49e8f42c4742f1cc78dd2e2e517b68a6918d99c69c5211f;Jasmin;Iten;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Vereinsmitglieder;13.05.2020;5644;Auw;;jasmin.iten@gmail.com;043 879 85 67;Frau;Du1
31.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;08156aec6e9f68663f58ece057d8a508650239ac6756e2594be61f3ebce64516;Kerstin;Hofer;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen, VM WK, Weihnachtskarte, Pate;13.05.2020;5643;Sins;;kerstin.hofer@hotmail.com;031 073 83 74;Familie;Du2
31.03.2021;974,75;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;71b814e8c34fba10864210e1e5da1ff6824df231675d373a76dc955878516a6e;Joy;Berger;;Ja;Ja;Nein;Nein;Nein;;Timoun;13.05.2020;3067;Boll;;joy.berger@hotmail.com;+41 91 983 11 87;Familie;Du2
31.03.2021;146,00;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;8eaa0ee94fe6f669be769d0df7142f3e6d8a72ea093e354b58407e9fe262e664;Yael;Steffen;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Weihnachtskarte;13.05.2020;6332;Hagendorn;;yael.steffen@gmail.com;041 815 30 42;Herr und Frau;Du2
31.03.2021;29,00;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;554ff757f241f3591274458e76ed7ea8dcf4bdd561ed571aadf32528822eec25;Melchior;Walder;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5644;Auw;;melchior.walder@yahoo.com;;Herr und Frau;Du2
30.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;48598b116766762c03aeeefcbd958d92976c5c81d44e691080a0aedfaa43dc3a;Julius;Gasser;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6042;Dietwil;;julius.gasser@hotmail.com;;Herr;Du1
30.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;45cff5fd27ba457848ce501388e81ed13562b65f26e3021ed6e33cbbf4458cc3;Melanie;Martin;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Meienberg;;;027 612 78 50;Herr;Sie
30.03.2021;500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;536161a5c085c18cca64cf0923337917d6ebf30b3a29d2e7c955d1f5f523e9d0;Lias;B�ttig;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8915;Hausen am Albis;;;052 879 54 71;Herr;Du1
30.03.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;6d6ac4bcc84c9ab9665aac095dd3d76d4b2a217f60d6ad456128074cf5ecd2d2;Nadine;Michel;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;nadine.michel@hotmail.com;+41 62 323 69 07;Familie;Du2
30.03.2021;380,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;cf348503d228044c3f70ced09485e44578736ee501dfb968397e2742f57dd1d6;C�cilia;Albrecht;;Nein;Nein;Ja;Ja;Nein;;;13.05.2020;9000;St. Gallen;;ccilia.albrecht@gmail.com;+41 71 559 55 12;Frau;Du1
30.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;4e5618f105ccaf75086358e04ac085ead1813d3443255b9a05654f61e0c29d6e;Dani�le;Brun;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;3280;Murten;;danile.brun@hotmail.com;+41 34 717 92 01;Frau;Du1
30.03.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;178eb39f830a3839262c9e38db8a4bdf3ca619aba80050048f224104da1fbb28;Mika;Mettler;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5623;Boswil;;mika.mettler@yahoo.com;021 130 48 06;Familie;Du2
30.03.2021;1310,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;0ea682e595f4b409e6b3077af23962bfeb864a94abb600f8644f3d09c889189d;Anto;Maurer;;Ja;Ja;Nein;Nein;Nein;;Weihnachtskarte;13.05.2020;3862;Innertkirchen;;;+41 24 634 27 68;Herr;Du1
30.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;ec1528ee019148532876976439c2f091f9bd0cb6a2c3742c9e8ff65b9f43dcb0;Hassan;Aebi;;Nein;Nein;Ja;Ja;Nein;;Einzelperson, Pate;13.05.2020;5630;Muri;;hassan.aebi@hotmail.com;091 816 00 41;Herr;Du1
30.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;178eb39f830a3839262c9e38db8a4bdf3ca619aba80050048f224104da1fbb28;Mika;Mettler;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5623;Boswil;;mika.mettler@yahoo.com;021 130 48 06;Familie;Du2
30.03.2021;100,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;ba81910305620a2ce9c6e8a65ef96ab1c3f4ffc83e683287ab0488edd32034d0;Regine;Wolf;;Nein;Nein;Ja;Ja;Nein;;Benefizessen 25, Einzelperson, keine Verdankungen, Gesch�ft Mitarbeiter;13.05.2020;6043;Adligenswil;;regine.wolf@yahoo.com;;Herr;Du1
30.03.2021;100,00;Andere;Bank�berweisung US-Konto;Patenschaften inkl. personenbezogene Spenden;f75fd71f7e78dfe05b723916ebad8e2e3bd0f5ab9b75645d5126f7b8f555206a;Ursula;B�r;;Nein;Nein;Ja;Ja;Nein;;Ausland;17.12.2020;7732;Highlands;Vereinigte Staaten;;;Frau;Du1
30.03.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;ec1528ee019148532876976439c2f091f9bd0cb6a2c3742c9e8ff65b9f43dcb0;Hassan;Aebi;;Nein;Nein;Ja;Ja;Nein;;Einzelperson, Pate;13.05.2020;5630;Muri;;hassan.aebi@hotmail.com;091 816 00 41;Herr;Du1
30.03.2021;100,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;ba81910305620a2ce9c6e8a65ef96ab1c3f4ffc83e683287ab0488edd32034d0;Regine;Wolf;;Nein;Nein;Ja;Ja;Nein;;Benefizessen 25, Einzelperson, keine Verdankungen, Gesch�ft Mitarbeiter;13.05.2020;6043;Adligenswil;;regine.wolf@yahoo.com;;Herr;Du1
29.03.2021;1200,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;2ae80c42b0928fffa0c66ff0863848d990b48c58618819a469096725adf0319e;Biljana;Imhof;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;8304;Wallisellen;;biljana.imhof@gmail.com;034 400 30 22;Familie;Du2
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;c4e5392ee15858660263ab833c1a5442a01fba9e70c9eb321042c08732513c25;Hussein;Gfeller;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5643;Sins;;;+41 62 642 67 58;Familie;Du2
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;e0fc8d8f931f2220cda96e512c189fdcd3bfd9190adb6bff211313b5b5ece149;Nino;Vogt;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;6215;Beronm�nster;;nino.vogt@gmail.com;;Frau;Sie
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;bf0346aa3d1d6e68408025b79f91b562d4c6b2bb89db89b26e316262eaabe3a3;Romano;W�thrich;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;3463;H�usernmoos;;;+41 55 878 10 30;Herr und Frau;Sie
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;639517e5d548fd9f9fb6d8d14279df86f9e1cbf66a9f15bd77c8b192c85e3c65;Gaia;Gloor;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5703;Seon;;gaia.gloor@hotmail.com;022 655 56 95;Frau;Du1
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;70e07a02d3b0fe4ff12a21c73175980ee857ddeb76c121c8bacb8fd9ce887cb8;Mergim;Steiner;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;5643;Sins;;mergim.steiner@gmail.com;;Herr und Frau;Du2
29.03.2021;1000,00;Andere;Bank�berweisung Vereinskonto;Bildungsprojekt;0322cca85f94c2ded452c9353a40f183bf28ba6330dac9c8e06cfc4500f8d3c0;Detlef;W�thrich;;Nein;Ja;Nein;Ja;Nein;;Pate, E-Mailing;13.05.2020;5627;Besenb�ren;;detlef.wthrich@yahoo.com;027 179 36 60;Frau;Du1
29.03.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;41b96da684cbea1099c283c3d5b8dd5c56ade7b3e18f538a0a9e30757c49ad3d;Melvin;N�f;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5644;Auw;;;+41 22 515 99 69;Herr;Sie
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;5baf7eac7a6215a45a2a12105d6e606f42ce17ae2996cd105022d67d1c6a2043;Alessio;Ammann;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5643;Sins;;;+41 91 566 22 55;Frau;Du1
29.03.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;c18baf9a0899337437265f5ffffa8fe16b071165f4f91cdd9713894369feb0b2;Kastriot;St�ckli;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5643;Sins;;kastriot.stckli@yahoo.com;;Herr und Frau;Du2
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;627d617a3166d2343a80f2cdec2f3f860edd52023bd22cc1ae4bc85aa7583719;Fabia;R�egg;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5644;Auw;;;;Herr;Du1
29.03.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;7c2384affa6ec75e38b1876f68c655e1660deae3d490d5308d4ece9f5f5136cd;Andre;Tanner;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;5645;Aettenschwil;;;+41 31 396 27 21;Herr und Frau;Du2
